id,language,context,target,max_width
1015,English,"Today, October 29, 2022, there is a lot of news about artificial intelligence. The news comes from big companies, universities, and laboratories. AI systems are becoming more and more powerful and can do many","useful things. For example, OpenAI has shown DALL-E 2.",579
1144,Spanish,"Ahora, en 2011, hay mucho interés en la red 4G. Algunas ciudades ya tienen 4G y otras lo están probando. La 4G es rápida. Con 4G se puede navegar por internet,",ver videos y escuchar música desde el móvil.,443
854,French,"Pour beaucoup de gens, le vote reste une responsabilité. Enfin, on regarde vers l'avenir et on espère des décisions justes et claires. Demain, ou dans les prochaines","semaines, on verra comment les dirigeants travaillent.",527
357,English,"There are also projects to recycle rainwater and to make compost in the gardens. In the school, teachers organize workshops about responsible consumption. It is explained that each person can save energy: turning off the faucet when brushing teeth, turning off","lights when not in use, using bicycles or walking when possible.",627
720,German,"Die Energieversorgung der Antennen und des Netzes muss sinnvoll geplant werden, damit der Betrieb nicht zu viel Strom verbraucht. Trotz dieser Hürden bleibt die Aussicht auf 5G spannend. Die nächste Generation von Mobilfunk könnte neue Anwendungen ermöglichen, zum","Beispiel in der Industrie, im Verkehr oder in der Medizin.",562
832,French,"Cependant, tout n'est pas facile: il faut assurer la sécurité des événements, gérer les coûts et respecter les règles de fair-play. Pour les fans, il y a plus d'options pour regarder les matchs: chaînes gratuites et chaînes payantes, et des infos en ligne. En résumé, l'industrie du sport change rapidement en 2007, et ce mois de","mars apporte des nouvelles et des occasions pour les clubs, les sponsors et les spectateurs.",874
248,German,"Im Januar 2005 landete die Sonde Huygens sanft auf dem Saturnmond Titan und brachte erstaunliche Bilder seiner Wolken und Seen aus Methan. Das war ein großer Schritt für die Raumfahrt, weil Titan eine fremde Welt ist, die wir besser",kennenlernen wollen. In der Technik gibt es auch neue Fortschritte.,656
884,French,"Beaucoup de personnes veulent rester connectées tout le temps. Dans les années qui viennent, on parle aussi de la 5G. On dit que c'est une nouvelle génération qui offrira des",vitesses plus élevées et une connexion plus stable.,491
46,French,"Les familles dépensent pour la nourriture, le logement et les loisirs. En Europe, la situation est différente. La croissance est",plus modeste et l’inflation reste faible.,380
1134,Italian,"L'insegnante continua a spiegare, ma ora usa strumenti diversi per spiegare meglio. In biblioteca troviamo dizionari online e raccolte di immagini su dischi. Per i compiti abbiamo spesso",una pagina da stampare o leggere sul computer.,466
555,English,"Families, children, and older people need safety, protection, and dignity. Coordination is often a big task.",Which relief supplies come first?,329
659,English,"The platforms work in similar ways: You sign up, choose a username and give a few bits of information about yourself, for example age, location, and interests. Then you can find friends and read their updates. If someone","posts something new, you see it in your friends’ posts.",530
1371,English,"Parents take their children to the doctor for vaccines, and schools send messages reminding simple actions. In towns and in the countryside, there are posters and we hear public spots on the radio or television about prevention. Finally, everyone can help: by staying informed, talking with the doctor, and","following hygiene rules, we protect not only ourselves but also family and friends.",802
360,Spanish,"En los próximos meses, se planifica construir un pequeño parque solar cerca del estadio. Este parque dará energía a la biblioteca y al centro juvenil. También se estudia plantar árboles para",dar sombra y reducir el calor del verano.,399
356,Spanish,"También hay proyectos para reciclar el agua de lluvia y para hacer compost en los jardines. En la escuela, los docentes organizan talleres sobre consumo responsable. Se explica que cada persona puede ahorrar energía: cerrar la llave al cepillarse los dientes, apagar las luces","cuando no se usan, usar bicicletas o caminar cuando es posible.",618
839,English,"After elections, there can be coalitions. Parties must sometimes cooperate to govern. That can be difficult,",but this is democracy.,220
239,English,"In the United States, Japan and Europe, firms are working on new designs and improvements in manufacturing, but the majority of production is still in Asia, especially in Taiwan and South Korea. Competition between regions is strong, and Europe tries to catch up through specialization and partnerships. Memory chips, especially DRAMs, remain","a main field of competition, but Flash memory and other components are gaining importance.",909
580,German,"Für viele Menschen bedeutet Politik heute auch, Verantwortung zu übernehmen: Man geht wählen, man diskutiert respektvoll mit Freunden und Nachbarn, man prüft die Leistungen der Regierung der letzten Jahre und denkt darüber nach, welche Werte man beim nächsten Mandat unterstützen möchte. Auch wenn der Ausgang unklar ist, ist klar, dass Führung in einer Demokratie durch Beteiligung der Bürgerinnen und Bürger entsteht: Wer gewählt wird, muss Vertrauen gewinnen, könnte Kompromisse eingehen und Projekte umsetzen, die den Alltag der",Menschen verbessern. So bleibt das Thema Wahlen und Führungswechsel ständig aktuell und beeinflusst Entscheidungen auf allen Ebenen des öffentlichen Lebens.,1586
484,Italian,"Un'idea interessante è la criptografia: una tecnologia per proteggere i pagamenti. Con questa idea, denaro digitale passa da una persona all’altra e resta registrato in un libro contabile che tutti possono controllare, ma non vedere facilmente chi paga. Alcuni parlano","di DigiCash, una moneta che si protegge con la crittografia.",583
1292,Spanish,La exposición está en la sala grande y hay carteles con el horario. Hay pinturas coloridas y algunas esculturas pequeñas. Los cuadros son de,artistas jóvenes y de maestros conocidos.,405
511,English,"There are dry months and months with a lot of rain, but the demand for water is high. For this reason it is needed to improve the management","of resources. Authorities build dams, reservoirs and channels.",601
